,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activations,param_model__epsilon,param_model__llambda,param_model__n_hidden,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
13,0.20539302825927735,0.008784287523307135,0.0004004001617431641,0.000490388050395062,"['sigmoid', 'softmax']",0.0001,0.1,"[50, 2]","{'model__activations': ['sigmoid', 'softmax'], 'model__epsilon': 0.0001, 'model__llambda': 0.1, 'model__n_hidden': [50, 2]}",0.9010989010989011,0.945054945054945,0.8571428571428571,0.8681318681318682,0.8791208791208791,0.8901098901098902,0.031081616755452637,151
14,0.21086483001708983,0.006593937081781761,0.0009007930755615234,0.0004906221848935584,"['sigmoid', 'softmax']",0.0001,0.1,"[100, 2]","{'model__activations': ['sigmoid', 'softmax'], 'model__epsilon': 0.0001, 'model__llambda': 0.1, 'model__n_hidden': [100, 2]}",0.8571428571428571,0.945054945054945,0.8791208791208791,0.9560439560439561,0.9230769230769231,0.9120879120879121,0.03806705071579952,137
15,0.19528536796569823,0.005640108038558162,0.0004004001617431641,0.0004903883285914136,"['sigmoid', 'softmax']",0.001,0.0,"[25, 2]","{'model__activations': ['sigmoid', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0, 'model__n_hidden': [25, 2]}",0.945054945054945,0.945054945054945,0.9340659340659341,0.967032967032967,0.967032967032967,0.9516483516483516,0.013186813186813192,100
16,0.20219779014587402,0.009409059723369225,0.00040001869201660155,0.000489920893719676,"['sigmoid', 'softmax']",0.001,0.0,"[50, 2]","{'model__activations': ['sigmoid', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0, 'model__n_hidden': [50, 2]}",0.945054945054945,0.967032967032967,0.9230769230769231,0.945054945054945,0.989010989010989,0.9538461538461538,0.022413272587221034,91
17,0.21393756866455077,0.007966308810759859,0.0009017467498779296,0.000491012801539834,"['sigmoid', 'softmax']",0.001,0.0,"[100, 2]","{'model__activations': ['sigmoid', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0, 'model__n_hidden': [100, 2]}",0.9230769230769231,0.978021978021978,0.9340659340659341,0.978021978021978,1.0,0.9626373626373625,0.02915714101411338,51
18,0.19104208946228027,0.004649173486158149,0.00020003318786621094,0.0004000663757324219,"['sigmoid', 'softmax']",0.001,0.0001,"[25, 2]","{'model__activations': ['sigmoid', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.0001, 'model__n_hidden': [25, 2]}",0.9230769230769231,0.9560439560439561,0.945054945054945,0.9560439560439561,0.9120879120879121,0.9384615384615385,0.017855029460738386,129
19,0.20098185539245605,0.0038004445517503967,0.0005009651184082031,0.000633653708669202,"['sigmoid', 'softmax']",0.001,0.0001,"[50, 2]","{'model__activations': ['sigmoid', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.0001, 'model__n_hidden': [50, 2]}",0.9340659340659341,0.978021978021978,0.9340659340659341,0.989010989010989,0.967032967032967,0.9604395604395604,0.02262775855161978,60
20,0.20903410911560058,0.007912352998446778,0.0008015632629394531,0.00040078329089364125,"['sigmoid', 'softmax']",0.001,0.0001,"[100, 2]","{'model__activations': ['sigmoid', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.0001, 'model__n_hidden': [100, 2]}",0.9340659340659341,0.967032967032967,0.9560439560439561,0.9560439560439561,0.945054945054945,0.9516483516483516,0.011206636293610524,100
21,0.1975275993347168,0.006704878454683162,0.0006018638610839844,0.0004914209491872667,"['sigmoid', 'softmax']",0.001,0.001,"[25, 2]","{'model__activations': ['sigmoid', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.001, 'model__n_hidden': [25, 2]}",0.9340659340659341,0.945054945054945,0.9120879120879121,0.9560439560439561,0.978021978021978,0.945054945054945,0.021978021978021976,116
22,0.20189414024353028,0.005662195040921408,0.0007016181945800782,0.0004007463394275409,"['sigmoid', 'softmax']",0.001,0.001,"[50, 2]","{'model__activations': ['sigmoid', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.001, 'model__n_hidden': [50, 2]}",0.9560439560439561,0.9340659340659341,0.9120879120879121,0.967032967032967,0.9560439560439561,0.945054945054945,0.01965774046153663,116
23,0.2092127323150635,0.004782891248243463,0.0008007526397705078,0.00040038036260231757,"['sigmoid', 'softmax']",0.001,0.001,"[100, 2]","{'model__activations': ['sigmoid', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.001, 'model__n_hidden': [100, 2]}",0.945054945054945,0.967032967032967,0.9230769230769231,0.9340659340659341,0.989010989010989,0.9516483516483516,0.023671054097294524,100
24,0.20129938125610353,0.005531676404494332,0.000800466537475586,0.000400234273568513,"['sigmoid', 'softmax']",0.001,0.01,"[25, 2]","{'model__activations': ['sigmoid', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.01, 'model__n_hidden': [25, 2]}",0.967032967032967,0.945054945054945,0.9230769230769231,0.945054945054945,0.967032967032967,0.9494505494505494,0.01644684565614918,109
25,0.19691686630249022,0.009077999778637678,0.0005011081695556641,0.0006337668913426063,"['sigmoid', 'softmax']",0.001,0.01,"[50, 2]","{'model__activations': ['sigmoid', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.01, 'model__n_hidden': [50, 2]}",0.9230769230769231,0.945054945054945,0.9120879120879121,0.978021978021978,1.0,0.9516483516483516,0.03304021182059979,100
26,0.2165982723236084,0.015636264336736552,0.0006177425384521484,0.0005052525441674828,"['sigmoid', 'softmax']",0.001,0.01,"[100, 2]","{'model__activations': ['sigmoid', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.01, 'model__n_hidden': [100, 2]}",0.9560439560439561,0.978021978021978,0.9230769230769231,0.978021978021978,0.9560439560439561,0.9582417582417582,0.020143189867937727,74
